Artist;Song name;Album name;Year;Genre;Length;;;;
;;;;;;;;;
;;;;;;;;;
Teoalida's Music Database;;;;;;;;;
6000+ songs that I downloaded, listened and rated according my preferrences;;;;;;;;;
Copyright 2005-2016 - www.teoalida.com/database/music;;;;;;;;;
You are not allowed to distribute or post this file on other websites!;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Ace of Base;;;;;#REF!;;;;
Roxette;Silver Blue;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:07;;;;
Roxette;Here Comes the Weekend;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:10;;;;
Roxette;So Far Away;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:02;;;;
Roxette;Come Back (Before You Leave);Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:41;;;;
Roxette;Things Will Never Be the Same;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;03:11;;;;
Roxette;Joyride;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:48;;;;
Roxette;Queen of Rain;Tourism - Songs from Studios, Stages, Hotelrooms & Other Strange Places;1992;Pop-rock;04:50;;;;
Roxette;Harleys & Indians (Riders in the Sky) ;Crash! Boom! Bang!;1994;Pop-rock;03:44;;;;
Roxette;Crash! Boom! Bang! ;Crash! Boom! Bang!;1994;Pop-rock;05:01;;;;
Roxette;Fireworks;Crash! Boom! Bang!;1994;Pop-rock;03:57;;;;
Roxette;Run to You;Crash! Boom! Bang!;1994;Pop-rock;03:36;;;;
Roxette;Sleeping in My Car;Crash! Boom! Bang!;1994;Pop-rock;03:46;;;;
Roxette;Vulnerable;Crash! Boom! Bang!;1994;Pop-rock;05:01;;;;
Roxette;The First Girl on the Moon;Crash! Boom! Bang!;1994;Pop-rock;03:02;;;;
Roxette;Place Your Love;Crash! Boom! Bang!;1994;Pop-rock;03:06;;;;
Roxette;I Love the Sound of Crashing Guitars;Crash! Boom! Bang!;1994;Pop-rock;04:48;;;;
Roxette;What's She Like?;Crash! Boom! Bang!;1994;Pop-rock;04:12;;;;
Roxette;Do You Wanna Go the Whole Way?;Crash! Boom! Bang!;1994;Pop-rock;04:08;;;;
Roxette;Lies;Crash! Boom! Bang!;1994;Pop-rock;03:34;;;;
Roxette;I'm Sorry;Crash! Boom! Bang!;1994;Pop-rock;03:10;;;;
Roxette;Love Is All (Shine Your Light on Me);Crash! Boom! Bang!;1994;Pop-rock;06:41;;;;
Roxette;Go to Sleep;Crash! Boom! Bang!;1994;Pop-rock;05:43;;;;
Roxette;Un día sin ti (Spending My Time);Baladas en Espanol;1997;Pop-rock;04:39;;;;
Roxette;Crash! Boom! Bang! (Crash! Boom! Bang!);Baladas en Espanol;1997;Pop-rock;04:27;;;;
Roxette;Directamente a ti (Run To You);Baladas en Espanol;1997;Pop-rock;03:32;;;;
Roxette;No sé si es amor (It Must Have Been Love);Baladas en Espanol;1997;Pop-rock;04:42;;;;
Roxette;Cuanto lo siento (I'm Sorry);Baladas en Espanol;1997;Pop-rock;03:15;;;;
Roxette;Tímida (Vulnerable);Baladas en Espanol;1997;Pop-rock;04:46;;;;
Roxette;Habla el corazón (Listen to Your Heart);Baladas en Espanol;1997;Pop-rock;05:11;;;;
Roxette;Como la lluvia en el cristal (Watercolous In The Rain);Baladas en Espanol;1997;Pop-rock;03:42;;;;
Roxette;Soy una mujer (Fading Like A Flower (Every Time You Leave));Baladas en Espanol;1997;Pop-rock;03:48;;;;
Roxette;Quiero ser como tú (I Don't Want To Get Hurt);Baladas en Espanol;1997;Pop-rock;04:18;;;;
Roxette;Una reina va detrás de un rey (Queen of Rain);Baladas en Espanol;1997;Pop-rock;04:52;;;;
Roxette;El día del amor (Perfect Day);Baladas en Espanol;1997;Pop-rock;03:58;;;;
Roxette;Crush On You;Have a nice day;1999;Pop-rock;03:35;;;;
Roxette;Wish I Could Fly;Have a nice day;1999;Pop-rock;04:40;;;;
Roxette;You Can't Put Your Arms Around What's Already Gone;Have a nice day;1999;Pop-rock;03:30;;;;
Roxette;Waiting For The Rain;Have a nice day;1999;Pop-rock;03:37;;;;
Roxette;Anyone;Have a nice day;1999;Pop-rock;04:37;;;;
Roxette;It Will Take A Long Long Time;Have a nice day;1999;Pop-rock;04:03;;;;
Roxette;7Twenty7;Have a nice day;1999;Pop-rock;03:53;;;;
Roxette;I Was So Lucky;Have a nice day;1999;Pop-rock;04:17;;;;
Roxette;Stars;Have a nice day;1999;Pop-rock;03:56;;;;
Roxette;Salvation;Have a nice day;1999;Pop-rock;04:38;;;;
Roxette;Pay The Price;Have a nice day;1999;Pop-rock;03:48;;;;
Roxette;Cooper;Have a nice day;1999;Pop-rock;04:17;;;;
Roxette;Staring At The Ground;Have a nice day;1999;Pop-rock;04:38;;;;
Roxette;Beautiful Things;Have a nice day;1999;Pop-rock;03:56;;;;
Roxette;Real Sugar;Room Service;2001;Pop-rock;03:17;;;;
Roxette;The Centre of the Heart (Is a Suburb to the Brain);Room Service;2001;Pop-rock;03:22;;;;
Roxette;Milk and Toast and Honey;Room Service;2001;Pop-rock;04:04;;;;
Roxette;Jefferson;Room Service;2001;Pop-rock;03:51;;;;
Roxette;Little Girl;Room Service;2001;Pop-rock;03:36;;;;
Roxette;Looking for Jane;Room Service;2001;Pop-rock;03:19;;;;
Roxette;Bringing Me Down to My Knees;Room Service;2001;Pop-rock;03:48;;;;
Roxette;Make My Head Go Pop;Room Service;2001;Pop-rock;03:22;;;;
Roxette;Try (Just a Little Bit Harder);Room Service;2001;Pop-rock;03:13;;;;
Roxette;Fool;Room Service;2001;Pop-rock;03:52;;;;
Roxette;It Takes You No Time to Get Here;Room Service;2001;Pop-rock;03:35;;;;
Roxette;My World, My Love, My Life;Room Service;2001;Pop-rock;04:02;;;;
Roxette;Entering Your Heart (Extended Version);Room Service;2001;Pop-rock;03:59;;;;
Roxette;Almost Unreal;;1993;Pop-rock;03:59;;;;
Roxette;It Must Have Been In Love;;;Pop-rock;04:13;;;;
Roxette;You Don't Understand Me;;;Pop-rock;03:34;;;;
;;;;;;;;;
Sandy e Junior;;;;;#REF!;;;;
Sandy e Junior;1. Aniversário do Tatu;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;2. Casamento Natural;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;3. Bicho Preguiça;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;4. Eu n?o tenho tamanho;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;5. A horta;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;6. Charada;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;7. O presentinho;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;8. O vira-lata;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;9. Lambamania;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;10. Fazenda Chico Bento;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;11. Maria Chiquinha;Aniversário do Tatu;1991;;;;;;
Sandy e Junior;1. Sábado ? Noite;Sábado ? Noite;1992;;;;;;
Sandy e Junior;2. A Resposta da Mariquinha;Sábado ? Noite;1992;;;;;;
Sandy e Junior;3. O Vira;Sábado ? Noite;1992;;;;;;
Sandy e Junior;4. Guardi? dos animais;Sábado ? Noite;1992;;;;;;
Sandy e Junior;5. O sítio da vovó;Sábado ? Noite;1992;;;;;;
Sandy e Junior;6. O sabe tudo;Sábado ? Noite;1992;;;;;;
Sandy e Junior;7. Vamos Construir;Sábado ? Noite;1992;;;;;;
Sandy e Junior;8. Como nós somos unidos;Sábado ? Noite;1992;;;;;;
Sandy e Junior;9. Infância Careta;Sábado ? Noite;1992;;;;;;
Sandy e Junior;10. Pó pra Tapar Taio;Sábado ? Noite;1992;;;;;;
Sandy e Junior;11. Medo de Crescer;Sábado ? Noite;1992;;;;;;
Sandy e Junior;12. Criança, Vida e Luz;Sábado ? Noite;1992;;;;;;
Sandy e Junior;1. Splish Splash;To Ligado em Voce;1993;;;;;;
Sandy e Junior;2. Meu primeiro Amor;To Ligado em Voce;1993;;;;;;
Sandy e Junior;3. Tô ligado em Voc?;To Ligado em Voce;1993;;;;;;
Sandy e Junior;4. Eu quero Voar;To Ligado em Voce;1993;;;;;;
Sandy e Junior;5. Capit?o Sujeira;To Ligado em Voce;1993;;;;;;
Sandy e Junior;6. Como é bom Gostar;To Ligado em Voce;1993;;;;;;
Sandy e Junior;7. Ciumeira;To Ligado em Voce;1993;;;;;;
Sandy e Junior;8. N?o somos Números;To Ligado em Voce;1993;;;;;;
Sandy e Junior;9. Coça-coça;To Ligado em Voce;1993;;;;;;
Sandy e Junior;10. Casa assombrada;To Ligado em Voce;1993;;;;;;
Sandy e Junior;11. Coitadinho do Jacaré;To Ligado em Voce;1993;;;;;;
Sandy e Junior;1. Com Voc?;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;2. Ser criança;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;3. O Pica-Pau;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;4. Pra Dançar com Voc?;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;5. Eu Quero é Mais;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;6. Nascemos pra Cantar;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;7. Dance, Dance, Dance;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;8. Pot Pourri I: Devolva-me, Veja se Me Esquece, Vem Quente Que Eu Estou Fervendo;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;9. Filme Triste;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;10. Maria Mole;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;11. Pot Pourri II: Minha Fama de Mau, Terror dos Namorados, O Bom;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;12. Pinguilim;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;13. Criança Esperança;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;14. X da Quest?o;Pra Dancar com Voce;1994;;;;;;
Sandy e Junior;1. Rap do Aniversário;Voc? é d+;1995;;;;;;
Sandy e Junior;2. Além da Imaginaç?o;Voc? é d+;1995;;;;;;
Sandy e Junior;3. Sonho Real;Voc? é d+;1995;;;;;;
Sandy e Junior;4. Roller Boys;Voc? é d+;1995;;;;;;
Sandy e Junior;5. A Gente se Gosta Demais;Voc? é d+;1995;;;;;;
Sandy e Junior;6. Marylin;Voc? é d+;1995;;;;;;
Sandy e Junior;7. Vamos ver a Galera Agitar;Voc? é d+;1995;;;;;;
Sandy e Junior;8. O Universo Precisa de Voc?s (Power Rangers);Voc? é d+;1995;;;;;;
Sandy e Junior;9. Voc? é Demais;Voc? é d+;1995;;;;;;
Sandy e Junior;10. Vai ter que Rebolar;Voc? é d+;1995;;;;;;
Sandy e Junior;11. É cedo pra Amar Assim;Voc? é d+;1995;;;;;;
Sandy e Junior;12. Vamos Nessa que Tá bom ? Beça;Voc? é d+;1995;;;;;;
Sandy e Junior;13. Doce Como Mel;Voc? é d+;1995;;;;;;
Sandy e Junior;14. Tintin (Um Brinde ao Amor);Voc? é d+;1995;;;;;;
Sandy e Junior;1. Etc... e Tal;Dig Dig Joy;1996;;;;;;
Sandy e Junior;2. Como um Flash;Dig Dig Joy;1996;;;;;;
Sandy e Junior;3. Vou te Namorar;Dig Dig Joy;1996;;;;;;
Sandy e Junior;4. Golpe Certo;Dig Dig Joy;1996;;;;;;
Sandy e Junior;5. Dias e Noites;Dig Dig Joy;1996;;;;;;
Sandy e Junior;6. Férias de Julho;Dig Dig Joy;1996;;;;;;
Sandy e Junior;7. Quero Saber;Dig Dig Joy;1996;;;;;;
Sandy e Junior;8. Dig Dig Joy;Dig Dig Joy;1996;;;;;;
Sandy e Junior;9. N?o Ter;Dig Dig Joy;1996;;;;;;
Sandy e Junior;10. Jambalaya;Dig Dig Joy;1996;;;;;;
Sandy e Junior;11. Me Apaixonei;Dig Dig Joy;1996;;;;;;
Sandy e Junior;12. Mala sem Alça;Dig Dig Joy;1996;;;;;;
Sandy e Junior;13. Mam?e n?o Me Falou;Dig Dig Joy;1996;;;;;;
Sandy e Junior;14. Cada coisa em Seu Lugar;Dig Dig Joy;1996;;;;;;
Sandy e Junior;1. Beijo é Bom;Sonho Azul;1997;;;;;;
Sandy e Junior;2. Como eu te Amo;Sonho Azul;1997;;;;;;
Sandy e Junior;3. Little Cowboy;Sonho Azul;1997;;;;;;
Sandy e Junior;4. Sonho Azul;Sonho Azul;1997;;;;;;
Sandy e Junior;5. Felicidade Como For;Sonho Azul;1997;;;;;;
Sandy e Junior;6. Inesquecível;Sonho Azul;1997;;;;;;
Sandy e Junior;7. Pega na Mentira;Sonho Azul;1997;;;;;;
Sandy e Junior;8. Pot Pourri Bee Gees: Mais que Uma Sombra, Troque a Pilha, Esteja no Ar;Sonho Azul;1997;;;;;;
Sandy e Junior;9. Mais um tempo pra Crescer;Sonho Azul;1997;;;;;;
Sandy e Junior;10. N?o Abuse de Mim;Sonho Azul;1997;;;;;;
Sandy e Junior;11. Ilus?o;Sonho Azul;1997;;;;;;
Sandy e Junior;12. Eu acho que Pirei;Sonho Azul;1997;;;;;;
Sandy e Junior;13. C? tá Queimando meu Filme;Sonho Azul;1997;;;;;;
Sandy e Junior;14. Pomponeta;Sonho Azul;1997;;;;;;
Sandy e Junior;15. Era uma Vez...;Sonho Azul;1997;;;;;;
Sandy e Junior;1. Instrumental Eu acho Que Pirei/Como um Flash;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;2. Com Voc?;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;3. Beijo é Bom;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;4. Inesquecível;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;5. Dig Dig Joy;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;6. vai ter Que Rebolar;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;7. Etc... e Tal;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;8. My Heart Will Go on;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;9. Era Uma Vez...;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;10. N?o Ter;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;11. Eu Acho que Pirei;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;12. Em cada Sonho;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;13. Cad? voc? que N?o Está;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;14. No Fundo do Coraç?o;Era uma vez... ao vivo;1998;;;;;;
Sandy e Junior;1. Imortal (Immortallity);As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;2. A arte do coraç?o;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;3. Aprender a amar;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;4. Bye, bye;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;5. Eu quero mais;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;6. Olha o que o amor me faz;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;7. Sua estrela sou eu;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;8. Príncipe dos mares (Cómo suenan las sirenas);As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;9. Vamo pulá!;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;10. Baby, eu já sabia;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;11. Outdoor;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;12. Eu posso quase tudo;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;13. As quatro estaç?es;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;14. Malia;As Quatro Estaç?es;1999;;;;;;
Sandy e Junior;1. Love Never Fails;Internacional;2000;;;;;;
Sandy e Junior;2. Words Are Not Enough;Internacional;2000;;;;;;
Sandy e Junior;3. Right Thing To Do;Internacional;2000;;;;;;
Sandy e Junior;4. When You Need Somebody;Internacional;2000;;;;;;
Sandy e Junior;5. Dont Say You Love Me;Internacional;2000;;;;;;
Sandy e Junior;6. Precious Time;Internacional;2000;;;;;;
Sandy e Junior;7. Must Be Magic;Internacional;2000;;;;;;
Sandy e Junior;8. We´ve Only Just Begun;Internacional;2000;;;;;;
Sandy e Junior;9. Dont Run Away With My Heart;Internacional;2000;;;;;;
Sandy e Junior;10. This Is Me;Internacional;2000;;;;;;
Sandy e Junior;11. Whenever You Close Your Eyes;Internacional;2000;;;;;;
Sandy e Junior;12. O Amor Nos Guiará;Internacional;2000;;;;;;
Sandy e Junior;13. Super-Herói (N?o é Fácil);Internacional;2000;;;;;;
Sandy e Junior;1. N?O DÁ PRA N?O PENSAR;O Amor Faz;2001;;;;;;
Sandy e Junior;2. O AMOR FAZ;O Amor Faz;2001;;;;;;
Sandy e Junior;3. Cai a chuva;O Amor Faz;2001;;;;;;
Sandy e Junior;4. BABY, LIGA PRA MIM;O Amor Faz;2001;;;;;;
Sandy e Junior;5. QUANDO VOC? PASSA;O Amor Faz;2001;;;;;;
Sandy e Junior;6. CHUVA DE PRATA;O Amor Faz;2001;;;;;;
Sandy e Junior;7. Adeus;O Amor Faz;2001;;;;;;
Sandy e Junior;8. A gente dá certo;O Amor Faz;2001;;;;;;
Sandy e Junior;9. NADA É POR ACASO;O Amor Faz;2001;;;;;;
Sandy e Junior;10. A ESTRELA QUE MAIS BRILHAR;O Amor Faz;2001;;;;;;
Sandy e Junior;11. DEIXA EU TENTAR;O Amor Faz;2001;;;;;;
Sandy e Junior;12. Endless love;O Amor Faz;2001;;;;;;
Sandy e Junior;1. Musica e Paixao;Identidade;2003;;;;;;
Sandy e Junior;2. Encanto;Identidade;2003;;;;;;
Sandy e Junior;3. Desperdiçou;Identidade;2003;;;;;;
Sandy e Junior;4. O Mundo que Se V?;Identidade;2003;;;;;;
Sandy e Junior;5. Nada Vai me Sufocar;Identidade;2003;;;;;;
Sandy e Junior;6. Voc? pra Sempre;Identidade;2003;;;;;;
Sandy e Junior;7. Sem Teu Amor;Identidade;2003;;;;;;
Sandy e Junior;8. Tudo Pra Te Conquistar;Identidade;2003;;;;;;
Sandy e Junior;9. Canto do Amor;Identidade;2003;;;;;;
Sandy e Junior;10. Libertar;Identidade;2003;;;;;;
Sandy e Junior;11. Quero Voc?;Identidade;2003;;;;;;
Sandy e Junior;12. Raz?es pra Sonhar;Identidade;2003;;;;;;
Sandy e Junior;13. 18 graus;Identidade;2003;;;;;;
Sandy e Junior;14. Planeta Água;Identidade;2003;;;;;;
Sandy e Junior;1. Vamo Pulá!;Novo Millennium;2005;;;;;;
Sandy e Junior;2. Em Cada Sonho (O Amor Feito Flecha);Novo Millennium;2005;;;;;;
Sandy e Junior;3. Era Uma Vez...;Novo Millennium;2005;;;;;;
Sandy e Junior;4. Eu Quero Mais;Novo Millennium;2005;;;;;;
Sandy e Junior;5. Imortal;Novo Millennium;2005;;;;;;
Sandy e Junior;6. Eu Acho que Pirei;Novo Millennium;2005;;;;;;
Sandy e Junior;7. Inesquecível;Novo Millennium;2005;;;;;;
Sandy e Junior;8. Tô Ligado em Voc?;Novo Millennium;2005;;;;;;
Sandy e Junior;9. No Fundo do Coraç?o;Novo Millennium;2005;;;;;;
Sandy e Junior;10. Vai Ter que Rebolar;Novo Millennium;2005;;;;;;
Sandy e Junior;11. Aprender a Amar;Novo Millennium;2005;;;;;;
Sandy e Junior;12. Sonho Azul;Novo Millennium;2005;;;;;;
Sandy e Junior;13. As Quatro Estaç?es;Novo Millennium;2005;;;;;;
Sandy e Junior;14. Dig-Dig-Joy;Novo Millennium;2005;;;;;;
Sandy e Junior;15. Olha o que o Amor Me Faz;Novo Millennium;2005;;;;;;
Sandy e Junior;16. Casamento Natural;Novo Millennium;2005;;;;;;
Sandy e Junior;17. Sábado ? Noite;Novo Millennium;2005;;;;;;
Sandy e Junior;18. Abra a Porta, Mariquinha - Resposta da Mariquinha;Novo Millennium;2005;;;;;;
Sandy e Junior;19. Aniversário do Tatu;Novo Millennium;2005;;;;;;
Sandy e Junior;20. Maria Chiquinha;Novo Millennium;2005;;;;;;
Sandy e Junior;1. Estranho Jeito de Amar;Replay;2006;;;;;;
Sandy e Junior;2. Replay (Slip Away);Replay;2006;;;;;;
Sandy e Junior;3. Tudo Pra Voc?;Replay;2006;;;;;;
Sandy e Junior;4. Dessa Vez;Replay;2006;;;;;;
Sandy e Junior;5. Discutível Perfeiç?o;Replay;2006;;;;;;
Sandy e Junior;6. Ida Nem Volta (Ida Ni Vuelta);Replay;2006;;;;;;
Sandy e Junior;7. Voc? N?o Banca o Meu Sim;Replay;2006;;;;;;
Sandy e Junior;8. Nós Dois no Abismo;Replay;2006;;;;;;
Sandy e Junior;9. O Preço;Replay;2006;;;;;;
Sandy e Junior;10. Destinos;Replay;2006;;;;;;
Sandy e Junior;11. Nas M?os da Sorte - Part. Esp.: Milton Nascimento;Replay;2006;;;;;;
Sandy e Junior;12. Último;Replay;2006;;;;;;
Sandy e Junior;1. N?o Dá Pra N?o Pensar;Acústico MTV;2007;;;;;;
Sandy e Junior;2. Super-Herói (N?o é Fácil);Acústico MTV;2007;;;;;;
Sandy e Junior;3. A Lenda;Acústico MTV;2007;;;;;;
Sandy e Junior;4. Nada Vai Me Sufocar;Acústico MTV;2007;;;;;;
Sandy e Junior;5. No Fundo do Coraç?o (Truly, Madly, Deeply);Acústico MTV;2007;;;;;;
Sandy e Junior;6. Inesquecível (Incancellabile);Acústico MTV;2007;;;;;;
Sandy e Junior;7. Voc? Pra Sempre (Inveja);Acústico MTV;2007;;;;;;
Sandy e Junior;8. Ilus?o;Acústico MTV;2007;;;;;;
Sandy e Junior;9. Enrosca;Acústico MTV;2007;;;;;;
Sandy e Junior;10. Quando Voc? Passa (Turu Turu) (Turuturu);Acústico MTV;2007;;;;;;
Sandy e Junior;11. Segue em Frente;Acústico MTV;2007;;;;;;
Sandy e Junior;12. Abri os Olhos;Acústico MTV;2007;;;;;;
Sandy e Junior;13. As Quatro Estaç?es;Acústico MTV;2007;;;;;;
Sandy e Junior;14. Desperdiçou;Acústico MTV;2007;;;;;;
Sandy e Junior;15. Love Never Fails;Acústico MTV;2007;;;;;;
Sandy e Junior;16. Alguém Como Voc?;Acústico MTV;2007;;;;;;
Sandy e Junior;17. Estranho Jeito de Amar;Acústico MTV;2007;;;;;;
Sandy e Junior;18. Tudo Pra Voc?;Acústico MTV;2007;;;;;;
Sandy e Junior;19. Com Voc? (I´ll Be There);Acústico MTV;2007;;;;;;
Sandy e Junior;20. Cai a Chuva;Acústico MTV;2007;;;;;;
Sandy e Junior;21. Maria Chiquinha - Hidden Track;Acústico MTV;2007;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Shaggy;;;;;#REF!;;;;
Shaggy;Soon Be Done;Pure Pleasure;1993;Reggae;04:00;;;;
Shaggy;Give Thanks and Praise;Pure Pleasure;1993;Reggae;03:53;;;;
Shaggy;Lust;Pure Pleasure;1993;Reggae;03:49;;;;
Shaggy;Oh Carolina;Pure Pleasure;1993;Reggae;03:10;;;;
Shaggy;Tek Set;Pure Pleasure;1993;Reggae;04:01;;;;
Shaggy;Bedroom Bounty Hunter;Pure Pleasure;1993;Reggae;04:00;;;;
Shaggy;Nice and Lovely;Pure Pleasure;1993;Reggae;03:44;;;;
Shaggy;Love How Them Flex;Pure Pleasure;1993;Reggae;03:57;;;;
Shaggy;All Virgins;Pure Pleasure;1993;Reggae;03:11;;;;
Shaggy;Ah-E-A-Oh;Pure Pleasure;1993;Reggae;04:06;;;;
Shaggy;It Bun Me;Pure Pleasure;1993;Reggae;03:36;;;;
Shaggy;Big Up;Pure Pleasure;1993;Reggae;03:26;;;;
Shaggy;Bow Wow Wow;Pure Pleasure;1993;Reggae;03:39;;;;
Shaggy;Follow Me;Pure Pleasure;1993;Reggae;03:58;;;;
Shaggy;Mampie;Pure Pleasure;1993;Reggae;03:44;;;;
Shaggy;Oh Carolina (Raas Bumba Claat Version);Pure Pleasure;1993;Reggae;03:08;;;;
Shaggy;Kibbles and Bits;Original Doberman;2002;Reggae;03:51;;;;
Shaggy;Bullet-Proof Buddy;Original Doberman;2002;Reggae;03:28;;;;
Shaggy & Rayvon;We Never Danced to the Rub-A-Dub Sound;Original Doberman;2002;Reggae;03:27;;;;
Shaggy;Alimony;Original Doberman;2002;Reggae;03:52;;;;
Shaggy;Jump and Rock;Original Doberman;2002;Reggae;03:43;;;;
Shaggy & Sugar Minott;Chow;Original Doberman;2002;Reggae;03:42;;;;
Shaggy;P.H.A.T.;Original Doberman;2002;Reggae;03:49;;;;
Shaggy & Ravvon;Wildfire;Original Doberman;2002;Reggae;03:54;;;;
Shaggy;Glamity Power;Original Doberman;2002;Reggae;03:40;;;;
Shaggy;Man a Yard;Original Doberman;2002;Reggae;03:21;;;;
Shaggy & Ravvon;Get Down to It;Original Doberman;2002;Reggae;03:39;;;;
Shaggy;Soldering;Original Doberman;2002;Reggae;03:36;;;;
Shaggy & Ravvon;Lately;Original Doberman;2002;Reggae;03:51;;;;
Shaggy;In the Summertime;Boombastic;1995;Reggae;03:58;;;;
Shaggy;Boombastic;Boombastic;1995;Reggae;04:10;;;;
Shaggy;Something Different;Boombastic;1995;Reggae;04:32;;;;
Shaggy;Forgive Them Father;Boombastic;1995;Reggae;03:28;;;;
Shaggy;Heartbreak Suzie;Boombastic;1995;Reggae;04:09;;;;
Shaggy;Finger Smith;Boombastic;1995;Reggae;03:30;;;;
Shaggy;Why You Treat Me So Bad;Boombastic;1995;Reggae;03:50;;;;
Shaggy;Woman a Pressure Me;Boombastic;1995;Reggae;03:33;;;;
Shaggy;The Train Is Coming;Boombastic;1995;Reggae;03:42;;;;
Shaggy;Island Lover;Boombastic;1995;Reggae;04:16;;;;
Shaggy;Day Oh;Boombastic;1995;Reggae;03:57;;;;
Shaggy;Jenny;Boombastic;1995;Reggae;04:17;;;;
Shaggy;How Much More;Boombastic;1995;Reggae;03:53;;;;
Shaggy;Gal Yu a Pepper;Boombastic;1995;Reggae;04:19;;;;
Shaggy;In the Summertime;Boombastic;1995;Reggae;04:06;;;;
Shaggy;Boombastic (Sting Remix);Boombastic;1995;Reggae;04:19;;;;
Shaggy;My Dream;Midnight Lover;1997;World;03:23;;;;
Shaggy;Perfect Song;Midnight Lover;1997;World;03:43;;;;
Shaggy;Tender Love;Midnight Lover;1997;World;03:49;;;;
Shaggy;Geenie;Midnight Lover;1997;World;04:00;;;;
Shaggy;Sexy Body Girls;Midnight Lover;1997;World;03:49;;;;
Shaggy;Piece of My Heart;Midnight Lover;1997;World;04:17;;;;
Shaggy;Think Ah So It Go;Midnight Lover;1997;World;03:30;;;;
Shaggy;Midnite Lover;Midnight Lover;1997;World;03:44;;;;
Shaggy;Mission;Midnight Lover;1997;World;03:50;;;;
Shaggy;Way Back Home;Midnight Lover;1997;World;04:09;;;;
Shaggy;John Doe;Midnight Lover;1997;World;03:40;;;;
Shaggy;Thank You Lord;Midnight Lover;1997;World;03:51;;;;
Shaggy;Piece of My Heart (Urban Mix);Midnight Lover;1997;World;04:05;;;;
Shaggy;Hot Shot;Hot Shot;2000;Reggae;03:47;;;;
Shaggy;Lonely Lover;Hot Shot;2000;Reggae;03:47;;;;
Shaggy & Pee Wee;Dance & Shout (Dance Hall Version);Hot Shot;2000;Reggae;03:47;;;;
Shaggy;Leave It to Me;Hot Shot;2000;Reggae;03:37;;;;
