"","artist","song name","album name","year","genre","song length"
"383","Al Bano & Romina Power","Atto D'Amore","Notte e Giorno","1993","Pop","04:06"
"384","Al Bano & Romina Power","Na Na Na (En Espanol)","Emozionale","1995","Pop","03:36"
"385","Al Bano & Romina Power","Santa Maria","Emozionale","1995","Pop","03:50"
"386","Al Bano & Romina Power","Tu, Perdonami","Emozionale","1995","Pop","04:30"
"387","Al Bano & Romina Power","Dammi un Segno","Emozionale","1995","Pop","03:50"
"388","Al Bano & Romina Power","Resta Ancora","Emozionale","1995","Pop","03:20"
"389","Al Bano & Romina Power","C'e' una Luce","Emozionale","1995","Pop","04:11"
"390","Al Bano & Romina Power","Cantico","Emozionale","1995","Pop","03:35"
"391","Al Bano & Romina Power","In Mexico","Emozionale","1995","Pop","03:25"
"392","Al Bano & Romina Power","Impossibile (En Espanol)","Emozionale","1995","Pop","03:45"
"393","Al Bano & Romina Power","Everybody Loves","Emozionale","1995","Pop","04:23"
"394","Al Bano & Romina Power","E Mi Manchi","Emozionale","1995","Pop","04:45"
"395","Al Bano","Un Sasso Nel Cuore","Emozionale","1995","Pop","05:14"
"396","Al Bano & Romina Power","Na Na Na (Paco de Lucia Version)","Emozionale","1995","Pop","04:33"
"399","Al Bano","Buona Notte Amore Mio","Grazie","1999","Pop","03:59"
"400","Al Bano","Il Mio Concerto Per Te","Grazie","1999","Pop","03:56"
"401","Al Bano","La Nostra Serenata","Grazie","1999","Pop","03:39"
"402","Al Bano","Io Di Notte","Grazie","1999","Pop","03:40"
"403","Al Bano","Ancora in Volo","Grazie","1999","Pop","04:08"
"404","Al Bano","Giochi Del Tempo","Grazie","1999","Pop","03:08"
"405","Al Bano","Santa Lucia","Grazie","1999","Pop","03:51"
"406","Al Bano","Tu Dove Sei","Grazie","1999","Pop","03:10"
"407","Al Bano","Ave Maria","Grazie","1999","Pop","02:40"
"408","Al Bano","Mille Cherubini In Coro","Grazie","1999","Pop","03:18"
"409","Al Bano","Bianvo Natale","Grazie","1999","Pop","03:10"
"410","Al Bano & Romina Power","Aria Pura","Aria Pura","2002","Pop","03:09"
"413","Al Bano & Romina Power","Sharazan","Aria Pura","2002","Pop","04:19"
"414","Al Bano & Romina Power","Al Bano Del Qua Qua","Aria Pura","2002","Pop","02:45"
"415","Al Bano & Romina Power","Angeli","Aria Pura","2002","Pop","03:28"
"416","Al Bano & Romina Power","E Tu Subito Amore","Aria Pura","2002","Pop","03:52"
"417","Al Bano & Romina Power","Canto Di Liberta","Aria Pura","2002","Pop","02:57"
"418","Al Bano & Romina Power","Caro Gesu","Aria Pura","2002","Pop","03:50"
"419","Al Bano & Romina Power","Arrivederci A Bahia","Aria Pura","2002","Pop","03:02"
"420","Al Bano & Romina Power","Happy X-Mas","Weihnachten bei uns zu Haus","1990","Holiday","04:41"
"421","Al Bano & Romina Power","White Christmas","Weihnachten bei uns zu Haus","1990","Holiday","03:35"
"422","Al Bano & Romina Power","Un' altro Natale","Weihnachten bei uns zu Haus","1990","Holiday","03:25"
"423","Al Bano & Romina Power","Stille Nacht","Weihnachten bei uns zu Haus","1990","Holiday","03:31"
"424","Al Bano & Romina Power","Little Drummer Boy","Weihnachten bei uns zu Haus","1990","Holiday","04:38"
"425","Al Bano & Romina Power","Feliz Navidad","Weihnachten bei uns zu Haus","1990","Holiday","03:16"
"426","Al Bano & Romina Power","Last Christmas","Weihnachten bei uns zu Haus","1990","Holiday","04:17"
"427","Al Bano & Romina Power","Mary's Boy Child","Weihnachten bei uns zu Haus","1990","Holiday","04:16"
"428","Al Bano & Romina Power","Leise rieselt der Schnee","Weihnachten bei uns zu Haus","1990","Holiday","03:05"
"429","Al Bano & Romina Power","Ave Maria","Weihnachten bei uns zu Haus","1990","Holiday","04:52"
"432","AlizÈe","Moi... Lolita","Gourmandises","2000","Pop","04:26"
"433","AlizÈe","Lui ou toi","Gourmandises","2000","Pop","04:20"
"434","AlizÈe","L'AlizÈ","Gourmandises","2000","Pop","04:18"
"435","AlizÈe","J.B.G.","Gourmandises","2000","Pop","03:59"
"436","AlizÈe","Mon maquis","Gourmandises","2000","Pop","05:44"
"437","AlizÈe","Parler tout bas","Gourmandises","2000","Pop","04:42"
"438","AlizÈe","Veni vedi vici","Gourmandises","2000","Pop","04:25"
"439","AlizÈe","Abracadabra","Gourmandises","2000","Pop","04:05"
"440","AlizÈe","Gourmandises","Gourmandises","2000","Pop","04:16"
"441","AlizÈe","A quoi r?ve une jeune fille","Gourmandises","2000","Pop","04:11"
"442","AlizÈe","I'm Fed Up","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","05:07"
"443","AlizÈe","? contre-courant (single version)","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:28"
"444","AlizÈe","Toc de mac","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:25"
"445","AlizÈe","AmÈlie","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","03:47"
"446","AlizÈe","C'est trop tard","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:38"
"447","AlizÈe","Temp?te","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:37"
"448","AlizÈe","I'm Not Twenty (single version)","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:19"
"449","AlizÈe","Hey ! Amigo !","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","03:50"
"450","AlizÈe","L'e-mail a des ailes","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:05"
"451","AlizÈe","Youpidoo","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:03"
"452","AlizÈe","Coeur dÈj? pris","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:16"
"453","AlizÈe","J'en ai marre","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","05:07"
"454","AlizÈe","AmÈlie m'a dit","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","03:46"
"455","AlizÈe","J'ai pas vingt ans (single version)","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:19"
"456","AlizÈe","Youpidou","Mes courants Èlectriques","2003","VariÈtÈ franÁaise","04:03"
"468","Anahi","Descontrolandote","Hoy Es Manana","1995","Latino","03:35"
"469","Anahi","Por Volverte a Ver","Hoy Es Manana","1995","Latino","03:13"
"470","Anahi","Soy Como Soy","Hoy Es Manana","1995","Latino","03:14"
"471","Anahi","Bailar","Hoy Es Manana","1995","Latino","03:41"
"472","Anahi","Mascaras","Hoy Es Manana","1995","Latino","03:27"
"473","Anahi","Fin de Semana","Hoy Es Manana","1995","Latino","03:26"
"474","Anahi","Historia Entre Amigas","Hoy Es Manana","1995","Latino","03:24"
"475","Anahi","Corazon de Bonbon","Hoy Es Manana","1995","Latino","02:48"
"476","Anahi","Telefono Suena","Hoy Es Manana","1995","Latino","03:19"
"477","Anahi","No Me Comparen","Hoy Es Manana","1995","Latino","03:40"
"478","Anahi","Por Volverte a Ver Remix","Hoy Es Manana","1995","Latino","03:00"
"479","Anahi","Salsa Reggae","Anclado en Mi Corazon","1997","Children's Music","03:06"
"480","Anahi","Anclado en Mi Corazon","Anclado en Mi Corazon","1997","Children's Music","03:08"
"481","Anahi","Para Nada","Anclado en Mi Corazon","1997","Children's Music","03:00"
"482","Anahi","Sexy","Anclado en Mi Corazon","1997","Children's Music","03:39"
"483","Anahi","A un Metro del Suelo","Anclado en Mi Corazon","1997","Children's Music","03:07"
"484","Anahi","Porcion de Amor","Anclado en Mi Corazon","1997","Children's Music","03:59"
"485","Anahi","Con los Brazos en Cruz","Anclado en Mi Corazon","1997","Children's Music","03:10"
"486","Anahi","Quimica","Anclado en Mi Corazon","1997","Children's Music","03:23"
"487","Anahi","Escandalo","Anclado en Mi Corazon","1997","Children's Music","03:29"
"488","Anahi","Salsa Reggae Remix","Anclado en Mi Corazon","1997","Children's Music","07:43"
"489","Anahi","Desesperadamente Sola","Una Rebelde En Solitario","2000","Latino","03:50"
"490","Anahi","Super Enamor·ndome","Una Rebelde En Solitario","2000","Latino","03:53"
"491","Anahi","Es el Amor","Una Rebelde En Solitario","2000","Latino","03:27"
"492","Anahi","AquÌ Sigues Estando T˙","Una Rebelde En Solitario","2000","Latino","03:12"
"493","Anahi","Tu Amor CayÛ del Cielo","Una Rebelde En Solitario","2000","Latino","03:06"
"494","Anahi","Como Cada DÌa","Una Rebelde En Solitario","2000","Latino","03:03"
"495","Anahi","Volver·s a MÌ","Una Rebelde En Solitario","2000","Latino","03:27"
"496","Anahi","Tranquilo Nene","Una Rebelde En Solitario","2000","Latino","03:58"
"497","Anahi","Sobredosis de Amor","Una Rebelde En Solitario","2000","Latino","03:43"
"498","Anahi","Primer Amor","Una Rebelde En Solitario","2000","Latino","03:07"
"516","Analia Selis","Yo no soy de aquÌ","AquÌ, hoy","2005","Latino","03:54"
"517","Analia Selis","Siempre asÌ","AquÌ, hoy","2005","Latino","03:54"
"518","Analia Selis","Zamba a tu recuerdo","AquÌ, hoy","2005","Latino","04:03"
"519","Analia Selis","Cred in tine","AquÌ, hoy","2005","Latino","03:57"
"520","Analia Selis","Dame dame","AquÌ, hoy","2005","Latino","03:47"
"521","Analia Selis","O poveste","AquÌ, hoy","2005","Latino","04:09"
"522","Analia Selis","Milonga sentimental","AquÌ, hoy","2005","Latino","03:27"
"523","Analia Selis","La puerta","AquÌ, hoy","2005","Latino","04:00"
"524","Analia Selis","Mi canciÛn (Cred in tine)","AquÌ, hoy","2005","Latino","03:57"
"525","Analia Selis","Se de ti (O poveste)","AquÌ, hoy","2005","Latino","04:09"
"526","Analia Selis","Yo no soy de aquÌ (ro)","AquÌ, hoy","2005","Latino","03:57"
"540","Ana Maria","Ochii tai","Ochii tai","2001","Pop","03:36"
"541","Ana Maria","Dar cine stie","Ochii tai","2001","Pop","03:28"
"542","Ana Maria","Sa daruiesc","Ochii tai","2001","Pop","03:45"
"543","Ana Maria","Eu voi canta","Ochii tai","2001","Pop","03:41"
"544","Ana Maria","Poti pleca","Ochii tai","2001","Pop","03:36"
"545","Ana Maria","E mult mai bine","Ochii tai","2001","Pop","03:04"
"547","Ana Maria","Acolo-n inima ta","Ochii tai","2001","Pop","04:05"
"555","Andrea Berg","Und dann fehlt mir der Mut","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:42"
"556","Andrea Berg","Weil ich dich liebe","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:27"
"557","Andrea Berg","Schwarzes Labyrinth","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","04:01"
"558","Andrea Berg","Kilimandscharo","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:08"
"559","Andrea Berg","So wie beim ersten Mal","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:03"
"560","Andrea Berg","Schau mir noch mal ins Gesicht","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:38"
"561","Andrea Berg","In dieser Nacht","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:34"
"562","Andrea Berg","Doch tr‰umen will ich nur mit dir allein","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:34"
"563","Andrea Berg","Vielleicht verstehst du mich","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:32"
"564","Andrea Berg","Sie ist die Frau","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:21"
"565","Andrea Berg","Du bist frei","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:57"
"566","Andrea Berg","Bitters¸ﬂe Z‰rtlichkeit","Du bist frei (1992)","1992","Schlager, Musik, Pop, Britpop","03:42"
"577","Andrea Berg","Warum nur tr‰umen","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:26"
"578","Andrea Berg","Wenn du mich ber¸hrst","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","04:07"
"579","Andrea Berg","Tr‰ume l¸gen nicht","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:15"
"580","Andrea Berg","Im Feuer der Nacht","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:51"
"581","Andrea Berg","Du weckst Gef¸hle","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:20"
"582","Andrea Berg","Halt mich fest","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","04:03"
"583","Andrea Berg","Dein Blick ber¸hrt mich","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:31"
"584","Andrea Berg","Aber sonst geht's mir gut","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","04:10"
"585","Andrea Berg","Schenk mir die eine Nacht","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:44"
"586","Andrea Berg","Frag nicht","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:57"
"587","Andrea Berg","Nachts wenn alles schl‰ft","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:19"
"588","Andrea Berg","Wieviel Tr‰ume hab ich getr‰umt","Tr‰ume l¸gen nicht","1997","Schlager, Musik, Weltmusik, Pop, Britpop","03:50"
"589","Andrea Berg","Zwischen tausend Gef¸hlen","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:23"
"590","Andrea Berg","Komm tanz heut' nur mit mir","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","04:18"
"591","Andrea Berg","Jenseits der Z‰rtlichkeit","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:31"
"592","Andrea Berg","Tief im Herzen Afrikas","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:58"
"593","Andrea Berg","Insel der Nacht","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:49"
"594","Andrea Berg","Nur ein Gef¸hl","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","04:01"
"595","Andrea Berg","Halt' mich, k¸ﬂ' mich","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:28"
"596","Andrea Berg","Schau dich nicht um, wenn du gehst","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","04:44"
"597","Andrea Berg","Diese Nacht soll nie enden","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:25"
"598","Andrea Berg","Kennst du die Sehnsucht","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","03:03"
"599","Andrea Berg","Es wird nie wieder so sein","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","04:04"
"600","Andrea Berg","Dann nimmst du mich in deinen Arm","Zwischen tausend Gef¸hlen","1998","Schlager, Musik, Weltmusik, Pop, Britpop","04:19"
"601","Andrea Berg","Vielleicht ein Traum zu viel","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:27"
"602","Andrea Berg","Weil ich verliebt bin","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:13"
"603","Andrea Berg","Ganz heimlich","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:41"
"604","Andrea Berg","Wehrlos in der Nacht","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:38"
"605","Andrea Berg","Einmal mit dir","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:53"
"606","Andrea Berg","Ich will deine Sehnsucht","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:28"
"607","Andrea Berg","Damals war es Sommer","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:20"
"608","Andrea Berg","Weinen kann ich auch ohne dich","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","04:32"
"609","Andrea Berg","Irgendwo im Sommerwind","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:07"
"610","Andrea Berg","Im Schweigen der Nacht","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:26"
"611","Andrea Berg","Wie ein kleines Kind","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:22"
"612","Andrea Berg","Und wenn ich geh","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","03:39"
"613","Andrea Berg","Hit Mix","Weil ich verliebt bin","1999","Schlager, Musik, Weltmusik, Pop, Britpop","04:32"
"614","Andrea Berg","Ich sterbe nicht noch mal","Wo liegt das Paradies","2001","Schlager, Musik, Weltmusik, Pop, Britpop","03:42"
"615","Andrea Berg","Halt mich ganz fest","Wo liegt das Paradies","2001","Schlager, Musik, Weltmusik, Pop, Britpop","03:46"
"616","Andrea Berg","Und heute Abend geh ich tanzen","Wo liegt das Paradies","2001","Schlager, Musik, Weltmusik, Pop, Britpop","03:08"
"617","Andrea Berg","Hˆr einfach zu","Wo liegt das Paradies","2001","Schlager, Musik, Weltmusik, Pop, Britpop","03:37"
